0.22	2.82373e-08	5.17393e-07	2.55462e-13	-2.5552e-13	-0.264716	2.13333e+07	2.13333e+07
0.23	3.37757e-08	5.91365e-07	2.50923e-13	-2.50987e-13	-0.316635	2.13333e+07	2.13333e+07
0.24	4.00866e-08	6.71952e-07	2.41638e-13	-2.41709e-13	-0.375797	2.13333e+07	2.13333e+07
0.25	4.72376e-08	7.59409e-07	2.26736e-13	-2.26814e-13	-0.442834	2.13333e+07	2.13333e+07
0.26	5.52985e-08	8.53985e-07	2.05232e-13	-2.0532e-13	-0.518401	2.13333e+07	2.13333e+07
0.27	6.43418e-08	9.55922e-07	1.76017e-13	-1.76115e-13	-0.603177	2.13333e+07	2.13333e+07
0.28	7.44423e-08	1.06546e-06	1.37849e-13	-1.37959e-13	-0.697863	2.13333e+07	2.13333e+07
0.29	8.56771e-08	1.18282e-06	8.93501e-14	-8.94744e-14	-0.803182	2.13333e+07	2.13333e+07
0.3	9.81255e-08	1.30824e-06	2.89902e-14	-2.91308e-14	-0.919879	2.13333e+07	2.13333e+07
0.31	1.11869e-07	1.44192e-06	-4.49199e-14	4.47607e-14	-1.04872	2.13333e+07	2.13333e+07
0.32	1.26992e-07	1.58409e-06	-1.34238e-13	1.34058e-13	-1.19049	2.13333e+07	2.13333e+07
0.33	1.4358e-07	1.73493e-06	-2.40998e-13	2.40794e-13	-1.34599	2.13334e+07	2.13333e+07
0.34	1.6172e-07	1.89464e-06	-3.67422e-13	3.67191e-13	-1.51604	2.13334e+07	2.13333e+07
0.35	1.81503e-07	2.06342e-06	-5.15928e-13	5.15667e-13	-1.70149	2.13334e+07	2.13333e+07
0.36	2.03019e-07	2.24143e-06	-6.89143e-13	6.88847e-13	-1.90319	2.13334e+07	2.13333e+07
0.37	2.26363e-07	2.42885e-06	-8.89903e-13	8.89569e-13	-2.12202	2.13334e+07	2.13333e+07
0.38	2.51628e-07	2.62583e-06	-1.12128e-12	1.1209e-12	-2.35887	2.13334e+07	2.13333e+07
0.39	2.78912e-07	2.83252e-06	-1.38656e-12	1.38613e-12	-2.61463	2.13334e+07	2.13333e+07
0.4	3.08311e-07	3.04908e-06	-1.68929e-12	1.68881e-12	-2.89023	2.13334e+07	2.13333e+07
0.41	3.39927e-07	3.27562e-06	-2.03326e-12	2.03273e-12	-3.1866	2.13334e+07	2.13333e+07
0.42	3.73858e-07	3.51228e-06	-2.42253e-12	2.42193e-12	-3.50468	2.13334e+07	2.13333e+07
0.43	4.10206e-07	3.75916e-06	-2.8614e-12	2.86074e-12	-3.84542	2.13334e+07	2.13333e+07
0.44	4.49075e-07	4.01636e-06	-3.35449e-12	3.35375e-12	-4.20978	2.13334e+07	2.13333e+07
0.45	4.90568e-07	4.28398e-06	-3.90667e-12	3.90585e-12	-4.59874	2.13334e+07	2.13333e+07
0.46	5.3479e-07	4.56211e-06	-4.52311e-12	4.5222e-12	-5.01328	2.13334e+07	2.13333e+07
0.47	5.81845e-07	4.8508e-06	-5.20928e-12	5.20826e-12	-5.45439	2.13334e+07	2.13333e+07
0.48	6.31841e-07	5.15013e-06	-5.97095e-12	5.96983e-12	-5.92306	2.13334e+07	2.13333e+07
0.49	6.84883e-07	5.46013e-06	-6.81421e-12	6.81298e-12	-6.42028	2.13334e+07	2.13332e+07
0.5	7.41079e-07	5.78085e-06	-7.74546e-12	7.7441e-12	-6.94706	2.13334e+07	2.13332e+07
0.51	8.00536e-07	6.11232e-06	-8.77143e-12	8.76994e-12	-7.50442	2.13334e+07	2.13332e+07
0.52	8.63361e-07	6.45455e-06	-9.89917e-12	9.89752e-12	-8.09334	2.13334e+07	2.13332e+07
0.53	9.29663e-07	6.80755e-06	-1.1136e-11	1.11342e-11	-8.71485	2.13334e+07	2.13332e+07
0.54	9.99548e-07	7.1713e-06	-1.24898e-11	1.24878e-11	-9.36996	2.13335e+07	2.13332e+07
0.55	1.07312e-06	7.5458e-06	-1.39685e-11	1.39663e-11	-10.0597	2.13335e+07	2.13332e+07
0.56	1.1505e-06	7.931e-06	-1.55804e-11	1.55781e-11	-10.785	2.13335e+07	2.13332e+07
0.57	1.23178e-06	8.32687e-06	-1.73344e-11	1.73319e-11	-11.5469	2.13335e+07	2.13332e+07
0.58	1.31707e-06	8.73335e-06	-1.92396e-11	1.92368e-11	-12.3464	2.13335e+07	2.13332e+07
0.59	1.40648e-06	9.15038e-06	-2.13052e-11	2.13022e-11	-13.1845	2.13335e+07	2.13332e+07
0.6	1.50011e-06	9.57788e-06	-2.35412e-11	2.35379e-11	-14.0622	2.13335e+07	2.13331e+07
0.61	1.59807e-06	1.00158e-05	-2.59575e-11	2.5954e-11	-14.9805	2.13335e+07	2.13331e+07
0.62	1.70046e-06	1.04639e-05	-2.85648e-11	2.85609e-11	-15.9402	2.13335e+07	2.13331e+07
0.63	1.80739e-06	1.09222e-05	-3.13736e-11	3.13694e-11	-16.9425	2.13336e+07	2.13331e+07
0.64	1.91894e-06	1.13906e-05	-3.43952e-11	3.43907e-11	-17.9882	2.13336e+07	2.13331e+07
0.65	2.03523e-06	1.18689e-05	-3.76409e-11	3.76361e-11	-19.0782	2.13336e+07	2.13331e+07
0.66	2.15635e-06	1.23569e-05	-4.11226e-11	4.11174e-11	-20.2136	2.13336e+07	2.13331e+07
0.67	2.2824e-06	1.28545e-05	-4.48523e-11	4.48468e-11	-21.3951	2.13336e+07	2.13331e+07
0.68	2.41347e-06	1.33615e-05	-4.88425e-11	4.88365e-11	-22.6237	2.13336e+07	2.1333e+07
0.69	2.54966e-06	1.38778e-05	-5.31058e-11	5.30994e-11	-23.9002	2.13336e+07	2.1333e+07
0.7	2.69106e-06	1.4403e-05	-5.76552e-11	5.76483e-11	-25.2256	2.13337e+07	2.1333e+07
0.71	2.83775e-06	1.49372e-05	-6.2504e-11	6.24967e-11	-26.6006	2.13337e+07	2.1333e+07
0.72	2.98983e-06	1.54799e-05	-6.76658e-11	6.76579e-11	-28.0261	2.13337e+07	2.1333e+07
0.73	3.14738e-06	1.6031e-05	-7.31544e-11	7.3146e-11	-29.5028	2.13337e+07	2.13329e+07
0.74	3.31047e-06	1.65902e-05	-7.89839e-11	7.89749e-11	-31.0316	2.13337e+07	2.13329e+07
0.75	3.47921e-06	1.71573e-05	-8.51686e-11	8.5159e-11	-32.6132	2.13338e+07	2.13329e+07
0.76	3.65365e-06	1.7732e-05	-9.1723e-11	9.17128e-11	-34.2482	2.13338e+07	2.13329e+07
0.77	3.83387e-06	1.8314e-05	-9.86619e-11	9.86511e-11	-35.9375	2.13338e+07	2.13329e+07
0.78	4.01995e-06	1.89031e-05	-1.06e-10	1.05989e-10	-37.6816	2.13338e+07	2.13328e+07
0.79	4.21195e-06	1.9499e-05	-1.13753e-10	1.13741e-10	-39.4813	2.13339e+07	2.13328e+07
0.8	4.40995e-06	2.01012e-05	-1.21936e-10	1.21923e-10	-41.3371	2.13339e+07	2.13328e+07
0.81	4.614e-06	2.07096e-05	-1.30564e-10	1.30551e-10	-43.2496	2.13339e+07	2.13328e+07
0.82	4.82416e-06	2.13238e-05	-1.39654e-10	1.39639e-10	-45.2194	2.13339e+07	2.13327e+07
0.83	5.04049e-06	2.19434e-05	-1.4922e-10	1.49204e-10	-47.247	2.1334e+07	2.13327e+07
0.84	5.26304e-06	2.25681e-05	-1.59278e-10	1.59261e-10	-49.3329	2.1334e+07	2.13327e+07
0.85	5.49187e-06	2.31975e-05	-1.69844e-10	1.69827e-10	-51.4776	2.1334e+07	2.13327e+07
0.86	5.72701e-06	2.38313e-05	-1.80935e-10	1.80917e-10	-53.6815	2.1334e+07	2.13326e+07
0.87	5.96851e-06	2.4469e-05	-1.92565e-10	1.92546e-10	-55.9449	2.13341e+07	2.13326e+07
0.88	6.2164e-06	2.51103e-05	-2.04752e-10	2.04732e-10	-58.2683	2.13341e+07	2.13326e+07
0.89	6.47072e-06	2.57549e-05	-2.1751e-10	2.17489e-10	-60.6519	2.13341e+07	2.13325e+07
0.9	6.73151e-06	2.64022e-05	-2.30856e-10	2.30834e-10	-63.096	2.13342e+07	2.13325e+07
0.91	6.99877e-06	2.70518e-05	-2.44806e-10	2.44782e-10	-65.6009	2.13342e+07	2.13325e+07
0.92	7.27255e-06	2.77034e-05	-2.59374e-10	2.59349e-10	-68.1667	2.13342e+07	2.13324e+07
0.93	7.55285e-06	2.83565e-05	-2.74577e-10	2.74551e-10	-70.7937	2.13343e+07	2.13324e+07
0.94	7.83968e-06	2.90107e-05	-2.9043e-10	2.90402e-10	-73.4819	2.13343e+07	2.13324e+07
0.95	8.13306e-06	2.96655e-05	-3.06948e-10	3.06919e-10	-76.2314	2.13343e+07	2.13323e+07
0.96	8.43299e-06	3.03204e-05	-3.24146e-10	3.24116e-10	-79.0423	2.13344e+07	2.13323e+07
0.97	8.73947e-06	3.0975e-05	-3.42039e-10	3.42007e-10	-81.9145	2.13344e+07	2.13322e+07
0.98	9.05249e-06	3.16288e-05	-3.60641e-10	3.60608e-10	-84.848	2.13345e+07	2.13322e+07
0.99	9.37204e-06	3.22814e-05	-3.79967e-10	3.79932e-10	-87.8427	2.13345e+07	2.13322e+07
1	9.69811e-06	3.29322e-05	-4.0003e-10	3.99993e-10	-90.8984	2.13345e+07	2.13321e+07
1.01	1.00307e-05	3.35808e-05	-4.20843e-10	4.20805e-10	-94.015	2.13346e+07	2.13321e+07
1.02	1.03697e-05	3.42267e-05	-4.4242e-10	4.4238e-10	-97.1923	2.13346e+07	2.1332e+07
1.03	1.07152e-05	3.48694e-05	-4.64774e-10	4.64732e-10	-100.43	2.13347e+07	2.1332e+07
1.04	1.10671e-05	3.55083e-05	-4.87916e-10	4.87872e-10	-103.727	2.13347e+07	2.1332e+07
1.05	1.14253e-05	3.61429e-05	-5.11859e-10	5.11813e-10	-107.085	2.13347e+07	2.13319e+07
1.06	1.17899e-05	3.67728e-05	-5.36613e-10	5.36565e-10	-110.501	2.13348e+07	2.13319e+07
1.07	1.21608e-05	3.73974e-05	-5.62189e-10	5.62139e-10	-113.976	2.13348e+07	2.13318e+07
1.08	1.25379e-05	3.80162e-05	-5.88597e-10	5.88545e-10	-117.51	2.13349e+07	2.13318e+07
1.09	1.29211e-05	3.86286e-05	-6.15847e-10	6.15793e-10	-121.101	2.13349e+07	2.13317e+07
1.1	1.33104e-05	3.92342e-05	-6.43948e-10	6.43891e-10	-124.749	2.1335e+07	2.13317e+07
1.11	1.37057e-05	3.98323e-05	-6.72907e-10	6.72848e-10	-128.453	2.1335e+07	2.13316e+07
1.12	1.4107e-05	4.04225e-05	-7.02732e-10	7.02671e-10	-132.213	2.13351e+07	2.13316e+07
1.13	1.45142e-05	4.10043e-05	-7.3343e-10	7.33366e-10	-136.028	2.13351e+07	2.13315e+07
1.14	1.49271e-05	4.1577e-05	-7.65006e-10	7.6494e-10	-139.897	2.13352e+07	2.13315e+07
1.15	1.53457e-05	4.21401e-05	-7.97466e-10	7.97397e-10	-143.819	2.13352e+07	2.13314e+07
1.16	1.57698e-05	4.26931e-05	-8.30814e-10	8.30743e-10	-147.794	2.13353e+07	2.13314e+07
1.17	1.61995e-05	4.32354e-05	-8.65054e-10	8.6498e-10	-151.819	2.13353e+07	2.13313e+07
1.18	1.66345e-05	4.37665e-05	-9.00188e-10	9.0011e-10	-155.895	2.13354e+07	2.13313e+07
1.19	1.70748e-05	4.42858e-05	-9.36217e-10	9.36137e-10	-160.02	2.13355e+07	2.13312e+07
1.2	1.75202e-05	4.47928e-05	-9.73142e-10	9.73059e-10	-164.193	2.13355e+07	2.13312e+07
1.21	1.79706e-05	4.5287e-05	-1.01096e-09	1.01088e-09	-168.413	2.13356e+07	2.13311e+07
1.22	1.84259e-05	4.57677e-05	-1.04968e-09	1.04959e-09	-172.678	2.13356e+07	2.1331e+07
1.23	1.88859e-05	4.62344e-05	-1.08929e-09	1.0892e-09	-176.988	2.13357e+07	2.1331e+07
1.24	1.93505e-05	4.66867e-05	-1.12979e-09	1.12969e-09	-181.341	2.13357e+07	2.13309e+07
1.25	1.98196e-05	4.71239e-05	-1.17117e-09	1.17107e-09	-185.735	2.13358e+07	2.13309e+07
1.26	2.02929e-05	4.75455e-05	-1.21343e-09	1.21333e-09	-190.17	2.13358e+07	2.13308e+07
1.27	2.07704e-05	4.79509e-05	-1.25656e-09	1.25646e-09	-194.643	2.13359e+07	2.13308e+07
1.28	2.12519e-05	4.83397e-05	-1.30056e-09	1.30045e-09	-199.153	2.1336e+07	2.13307e+07
1.29	2.17372e-05	4.87112e-05	-1.34541e-09	1.3453e-09	-203.699	2.1336e+07	2.13306e+07
1.3	2.22261e-05	4.9065e-05	-1.39111e-09	1.39099e-09	-208.279	2.13361e+07	2.13306e+07
1.31	2.27184e-05	4.94005e-05	-1.43764e-09	1.43752e-09	-212.891	2.13361e+07	2.13305e+07
1.32	2.3214e-05	4.97171e-05	-1.48499e-09	1.48487e-09	-217.533	2.13362e+07	2.13305e+07
1.33	2.37127e-05	5.00145e-05	-1.53315e-09	1.53302e-09	-222.204	2.13363e+07	2.13304e+07
1.34	2.42142e-05	5.02919e-05	-1.5821e-09	1.58197e-09	-226.902	2.13363e+07	2.13303e+07
1.35	2.47185e-05	5.0549e-05	-1.63183e-09	1.63169e-09	-231.625	2.13364e+07	2.13303e+07
1.36	2.52252e-05	5.07852e-05	-1.68232e-09	1.68217e-09	-236.371	2.13365e+07	2.13302e+07
1.37	2.57341e-05	5.1e-05	-1.73354e-09	1.73339e-09	-241.137	2.13365e+07	2.13301e+07
1.38	2.62451e-05	5.11929e-05	-1.78548e-09	1.78533e-09	-245.923	2.13366e+07	2.13301e+07
1.39	2.67579e-05	5.13635e-05	-1.83812e-09	1.83796e-09	-250.726	2.13366e+07	2.133e+07
1.4	2.72723e-05	5.15111e-05	-1.89143e-09	1.89127e-09	-255.543	2.13367e+07	2.133e+07
1.41	2.7788e-05	5.16354e-05	-1.94539e-09	1.94523e-09	-260.373	2.13368e+07	2.13299e+07
1.42	2.83049e-05	5.17358e-05	-1.99997e-09	1.9998e-09	-265.214	2.13368e+07	2.13298e+07
1.43	2.88227e-05	5.1812e-05	-2.05515e-09	2.05498e-09	-270.063	2.13369e+07	2.13298e+07
1.44	2.93411e-05	5.18633e-05	-2.1109e-09	2.11072e-09	-274.917	2.1337e+07	2.13297e+07
1.45	2.98598e-05	5.18894e-05	-2.16718e-09	2.167e-09	-279.775	2.1337e+07	2.13296e+07
1.46	3.03788e-05	5.18899e-05	-2.22398e-09	2.22379e-09	-284.634	2.13371e+07	2.13296e+07
1.47	3.08975e-05	5.18642e-05	-2.28124e-09	2.28105e-09	-289.492	2.13372e+07	2.13295e+07
1.48	3.1416e-05	5.1812e-05	-2.33895e-09	2.33875e-09	-294.346	2.13372e+07	2.13294e+07
1.49	3.19337e-05	5.17328e-05	-2.39706e-09	2.39686e-09	-299.194	2.13373e+07	2.13294e+07
1.5	3.24505e-05	5.16261e-05	-2.45554e-09	2.45533e-09	-304.032	2.13374e+07	2.13293e+07
1.51	3.29661e-05	5.14917e-05	-2.51435e-09	2.51413e-09	-308.86	2.13374e+07	2.13292e+07
1.52	3.34803e-05	5.13291e-05	-2.57345e-09	2.57323e-09	-313.673	2.13375e+07	2.13292e+07
1.53	3.39926e-05	5.11379e-05	-2.6328e-09	2.63258e-09	-318.47	2.13375e+07	2.13291e+07
1.54	3.45029e-05	5.09177e-05	-2.69236e-09	2.69213e-09	-323.247	2.13376e+07	2.13291e+07
1.55	3.50109e-05	5.06681e-05	-2.75209e-09	2.75185e-09	-328.002	2.13377e+07	2.1329e+07
1.56	3.55162e-05	5.03888e-05	-2.81193e-09	2.81169e-09	-332.732	2.13377e+07	2.13289e+07
1.57	3.60185e-05	5.00795e-05	-2.87186e-09	2.87161e-09	-337.434	2.13378e+07	2.13289e+07
1.58	3.65177e-05	4.97397e-05	-2.93181e-09	2.93155e-09	-342.106	2.13379e+07	2.13288e+07
1.59	3.70132e-05	4.93692e-05	-2.99174e-09	2.99148e-09	-346.744	2.13379e+07	2.13287e+07
1.6	3.75049e-05	4.89676e-05	-3.0516e-09	3.05133e-09	-351.346	2.1338e+07	2.13287e+07
1.61	3.79925e-05	4.85346e-05	-3.11134e-09	3.11107e-09	-355.909	2.1338e+07	2.13286e+07
1.62	3.84755e-05	4.80699e-05	-3.17092e-09	3.17064e-09	-360.43	2.13381e+07	2.13286e+07
1.63	3.89538e-05	4.75732e-05	-3.23027e-09	3.22998e-09	-364.905	2.13382e+07	2.13285e+07
1.64	3.94269e-05	4.70443e-05	-3.28934e-09	3.28905e-09	-369.332	2.13382e+07	2.13284e+07
1.65	3.98945e-05	4.64829e-05	-3.34808e-09	3.34778e-09	-373.708	2.13383e+07	2.13284e+07
1.66	4.03564e-05	4.58886e-05	-3.40643e-09	3.40613e-09	-378.029	2.13383e+07	2.13283e+07
1.67	4.08122e-05	4.52613e-05	-3.46434e-09	3.46403e-09	-382.293	2.13384e+07	2.13283e+07
1.68	4.12615e-05	4.46007e-05	-3.52174e-09	3.52143e-09	-386.497	2.13384e+07	2.13282e+07
1.69	4.17041e-05	4.39066e-05	-3.57859e-09	3.57827e-09	-390.637	2.13385e+07	2.13282e+07
1.7	4.21396e-05	4.31787e-05	-3.63482e-09	3.63449e-09	-394.71	2.13386e+07	2.13281e+07
1.71	4.25676e-05	4.24169e-05	-3.69036e-09	3.69003e-09	-398.713	2.13386e+07	2.13281e+07
1.72	4.29878e-05	4.1621e-05	-3.74517e-09	3.74483e-09	-402.644	2.13387e+07	2.1328e+07
1.73	4.33999e-05	4.07908e-05	-3.79918e-09	3.79883e-09	-406.497	2.13387e+07	2.1328e+07
1.74	4.38035e-05	3.99262e-05	-3.85232e-09	3.85196e-09	-410.271	2.13388e+07	2.13279e+07
1.75	4.41983e-05	3.90268e-05	-3.90453e-09	3.90417e-09	-413.963	2.13388e+07	2.13279e+07
1.76	4.45839e-05	3.80927e-05	-3.95575e-09	3.95538e-09	-417.568	2.13389e+07	2.13278e+07
1.77	4.496e-05	3.71237e-05	-4.00592e-09	4.00555e-09	-421.084	2.13389e+07	2.13278e+07
1.78	4.53263e-05	3.61196e-05	-4.05497e-09	4.05459e-09	-424.507	2.13389e+07	2.13277e+07
1.79	4.56823e-05	3.50804e-05	-4.10284e-09	4.10245e-09	-427.835	2.1339e+07	2.13277e+07
1.8	4.60278e-05	3.40059e-05	-4.14946e-09	4.14907e-09	-431.063	2.1339e+07	2.13276e+07
1.81	4.63623e-05	3.28961e-05	-4.19477e-09	4.19437e-09	-434.189	2.13391e+07	2.13276e+07
1.82	4.66856e-05	3.17509e-05	-4.2387e-09	4.23829e-09	-437.209	2.13391e+07	2.13276e+07
1.83	4.69972e-05	3.05702e-05	-4.28119e-09	4.28077e-09	-440.12	2.13392e+07	2.13275e+07
1.84	4.72968e-05	2.93539e-05	-4.32217e-09	4.32175e-09	-442.918	2.13392e+07	2.13275e+07
1.85	4.75842e-05	2.81021e-05	-4.36157e-09	4.36114e-09	-445.6	2.13392e+07	2.13274e+07
1.86	4.78588e-05	2.68146e-05	-4.39934e-09	4.3989e-09	-448.164	2.13393e+07	2.13274e+07
1.87	4.81203e-05	2.54916e-05	-4.4354e-09	4.43496e-09	-450.605	2.13393e+07	2.13274e+07
1.88	4.83685e-05	2.41329e-05	-4.4697e-09	4.46925e-09	-452.92	2.13393e+07	2.13273e+07
1.89	4.86029e-05	2.27385e-05	-4.50216e-09	4.5017e-09	-455.106	2.13394e+07	2.13273e+07
1.9	4.88231e-05	2.13086e-05	-4.53272e-09	4.53226e-09	-457.16	2.13394e+07	2.13273e+07
1.91	4.90289e-05	1.98431e-05	-4.56132e-09	4.56086e-09	-459.078	2.13394e+07	2.13273e+07
1.92	4.92199e-05	1.8342e-05	-4.5879e-09	4.58743e-09	-460.857	2.13394e+07	2.13272e+07
1.93	4.93956e-05	1.68055e-05	-4.6124e-09	4.61192e-09	-462.493	2.13395e+07	2.13272e+07
1.94	4.95559e-05	1.52335e-05	-4.63475e-09	4.63426e-09	-463.983	2.13395e+07	2.13272e+07
1.95	4.97002e-05	1.36261e-05	-4.65488e-09	4.65439e-09	-465.325	2.13395e+07	2.13272e+07
1.96	4.98283e-05	1.19835e-05	-4.67276e-09	4.67226e-09	-466.514	2.13395e+07	2.13272e+07
1.97	4.99397e-05	1.03057e-05	-4.6883e-09	4.6878e-09	-467.547	2.13395e+07	2.13271e+07
1.98	5.00343e-05	8.59275e-06	-4.70146e-09	4.70095e-09	-468.422	2.13395e+07	2.13271e+07
1.99	5.01115e-05	6.84489e-06	-4.71218e-09	4.71167e-09	-469.134	2.13395e+07	2.13271e+07
2	5.01711e-05	5.0622e-06	-4.72041e-09	4.71989e-09	-469.681	2.13395e+07	2.13271e+07
2.01	5.02126e-05	3.2448e-06	-4.72608e-09	4.72556e-09	-470.059	2.13396e+07	2.13271e+07
2.02	5.02358e-05	1.39285e-06	-4.72916e-09	4.72862e-09	-470.265	2.13396e+07	2.13271e+07
2.03	5.02404e-05	-4.93497e-07	-4.72958e-09	4.72904e-09	-470.295	2.13396e+07	2.13271e+07
2.04	5.02258e-05	-2.41407e-06	-4.7273e-09	4.72676e-09	-470.148	2.13396e+07	2.13271e+07
2.05	5.0192e-05	-4.3687e-06	-4.72228e-09	4.72173e-09	-469.818	2.13395e+07	2.13271e+07
2.06	5.01384e-05	-6.35719e-06	-4.71446e-09	4.7139e-09	-469.304	2.13395e+07	2.13271e+07
2.07	5.00647e-05	-8.37935e-06	-4.7038e-09	4.70324e-09	-468.602	2.13395e+07	2.13271e+07
2.08	4.99707e-05	-1.0435e-05	-4.69027e-09	4.68971e-09	-467.709	2.13395e+07	2.13271e+07
2.09	4.98559e-05	-1.25238e-05	-4.67382e-09	4.67325e-09	-466.621	2.13395e+07	2.13272e+07
2.1	4.97201e-05	-1.46457e-05	-4.65442e-09	4.65385e-09	-465.336	2.13395e+07	2.13272e+07
2.11	4.95629e-05	-1.68004e-05	-4.63204e-09	4.63146e-09	-463.851	2.13395e+07	2.13272e+07
2.12	4.9384e-05	-1.89876e-05	-4.60664e-09	4.60605e-09	-462.162	2.13394e+07	2.13272e+07
2.13	4.9183e-05	-2.12071e-05	-4.57819e-09	4.5776e-09	-460.267	2.13394e+07	2.13272e+07
2.14	4.89597e-05	-2.34587e-05	-4.54667e-09	4.54608e-09	-458.163	2.13394e+07	2.13273e+07
2.15	4.87137e-05	-2.5742e-05	-4.51206e-09	4.51147e-09	-455.846	2.13394e+07	2.13273e+07
2.16	4.84448e-05	-2.80568e-05	-4.47434e-09	4.47374e-09	-453.313	2.13393e+07	2.13273e+07
2.17	4.81525e-05	-3.04028e-05	-4.43348e-09	4.43289e-09	-450.562	2.13393e+07	2.13274e+07
2.18	4.78366e-05	-3.27798e-05	-4.38949e-09	4.38889e-09	-447.59	2.13393e+07	2.13274e+07
2.19	4.74968e-05	-3.51873e-05	-4.34235e-09	4.34174e-09	-444.394	2.13392e+07	2.13275e+07
2.2	4.71328e-05	-3.76251e-05	-4.29205e-09	4.29144e-09	-440.97	2.13392e+07	2.13275e+07
2.21	4.67442e-05	-4.0093e-05	-4.23859e-09	4.23799e-09	-437.317	2.13391e+07	2.13275e+07
2.22	4.63308e-05	-4.25905e-05	-4.18199e-09	4.18138e-09	-433.431	2.13391e+07	2.13276e+07
2.23	4.58923e-05	-4.51173e-05	-4.12223e-09	4.12162e-09	-429.31	2.1339e+07	2.13277e+07
2.24	4.54284e-05	-4.76732e-05	-4.05934e-09	4.05873e-09	-424.951	2.1339e+07	2.13277e+07
2.25	4.49387e-05	-5.02577e-05	-3.99333e-09	3.99272e-09	-420.351	2.13389e+07	2.13278e+07
2.26	4.44231e-05	-5.28705e-05	-3.92422e-09	3.92361e-09	-415.508	2.13388e+07	2.13278e+07
2.27	4.38812e-05	-5.55112e-05	-3.85204e-09	3.85143e-09	-410.418	2.13388e+07	2.13279e+07
2.28	4.33128e-05	-5.81796e-05	-3.77682e-09	3.77621e-09	-405.08	2.13387e+07	2.1328e+07
2.29	4.27176e-05	-6.08752e-05	-3.6986e-09	3.69798e-09	-399.491	2.13386e+07	2.1328e+07
2.3	4.20952e-05	-6.35976e-05	-3.61741e-09	3.61679e-09	-393.648	2.13385e+07	2.13281e+07
2.31	4.14455e-05	-6.63466e-05	-3.53331e-09	3.5327e-09	-387.548	2.13385e+07	2.13282e+07
2.32	4.07682e-05	-6.91216e-05	-3.44635e-09	3.44574e-09	-381.19	2.13384e+07	2.13283e+07
2.33	4.0063e-05	-7.19223e-05	-3.3566e-09	3.35598e-09	-374.571	2.13383e+07	2.13284e+07
2.34	3.93297e-05	-7.47483e-05	-3.26411e-09	3.2635e-09	-367.688	2.13382e+07	2.13285e+07
2.35	3.8568e-05	-7.75992e-05	-3.16897e-09	3.16837e-09	-360.539	2.13381e+07	2.13286e+07
2.36	3.77776e-05	-8.04746e-05	-3.07127e-09	3.07067e-09	-353.123	2.1338e+07	2.13287e+07
2.37	3.69584e-05	-8.33742e-05	-2.97108e-09	2.97048e-09	-345.435	2.13379e+07	2.13288e+07
2.38	3.61101e-05	-8.62973e-05	-2.86852e-09	2.86793e-09	-337.476	2.13378e+07	2.13289e+07
